Posicion: 0
15 166 173.666
15 167 178.751
15 168 175.362
15 169 166.901
15 170 161.443
15 171 161.443
15 172 149.933
15 173 138.622
15 174 121.655
15 175 99.3579
15 176 93.3809
15 177 85.0412
15 178 93.2952
15 179 100.955
15 180 105.603
15 181 112.071
15 182 118.727
15 183 125.539
15 184 132.484
15 185 136.059
15 186 139.542
15 187 152.053
15 188 148.647
15 189 145.602
15 190 141.76
15 191 138.463
15 192 124.193
15 193 125.028
15 194 124.258
15 195 116.276
15 196 117.098
15 197 109.179
15 198 101.272
15 199 100.319
15 200 108.296
15 201 104
15 202 96.3328
15 203 89.4427
15 204 83.5225
15 205 78.7909
15 206 85.8836
15 207 78.8923
15 208 83.2346
15 209 89.8888
15 210 96.7471
15 211 93.0376
15 212 100.319
15 213 103.769
15 214 110.923
15 215 107.703
15 216 115.169
15 217 118.186
15 218 125.539
15 219 122.703
15 220 130.292
15 221 132.966
15 222 139.542
15 223 136.528
15 224 129.8
15 225 123.223
15 226 116.825
15 227 110.635
15 228 104.69
15 229 99.0353
15 230 111.212
15 231 116.276
15 232 121.655
15 233 127.311
15 234 132.966
15 235 127.562
15 236 122.442
15 237 117.644
15 238 113.208
15 239 109.179
15 240 105.603
15 241 106.283
15 242 98.7927
15 243 98.387
15 244 102.215
15 245 106.508
15 246 93.2952
15 247 80.4984
15 248 77.666
15 249 88.8144
15 250 93.723
15 251 76.8375
15 252 72.111
15 253 65.6049
15 254 70.7672
15 255 65.1153
15 256 59.4643
15 257 53.8145
15 258 48.8262
15 259 44.7214
15 260 37.7359
15 261 36.8782
15 262 39.3954
15 263 44.7214
15 264 52
15 265 52.6118
15 266 44.7214
15 267 36.8782
15 268 29.1204
15 269 21.5407
15 270 8
15 271 16
15 272 24
15 273 32
15 274 40
15 275 48
15 276 58.1378
15 277 67.0522
15 278 73.7564
15 279 92.7793
Posicion: 16
16 17 8
16 18 16
16 19 24
16 20 32
16 21 33.9411
16 22 25.2982
16 23 24
16 24 28.8444
16 25 40
16 26 46.6476
16 27 53.6656
16 28 58.2409
16 29 68.469
16 30 69.857
16 31 72.111
16 32 84.4038
16 33 92.7793
16 34 108.665
16 35 109.836
16 36 118.457
16 37 117.098
16 38 116.276
16 39 116
16 40 116.276
16 41 117.098
16 42 118.457
16 43 134.164
16 44 132.966
16 45 132.242
16 46 132
16 47 132.242
16 48 132.966
16 49 134.164
16 50 142.042
16 51 140.911
16 52 140.228
16 53 140
16 54 140.228
16 55 140.911
16 56 142.042
16 57 143.611
16 58 135.823
16 59 120.333
16 60 122.703
16 61 132.257
16 62 139.786
16 63 148
16 64 150.785
16 65 158.24
16 66 163.218
16 67 160.1
16 68 167.905
16 69 170.88
16 70 173.297
16 71 176.045
16 72 179.109
16 73 182.472
16 74 186.118
16 75 179.109
16 76 190.032
16 77 194.196
16 78 178.617
16 79 174.402
16 80 169.753
16 81 165.36
16 82 161.245
16 83 157.429
16 84 153.935
16 85 145.836
16 86 150.36
16 87 155.396
16 88 162.049
16 89 163.67
16 90 168.772
16 91 174.092
16 92 184.391
16 93 190.536
16 94 196.815
16 95 201.792
16 96 195.673
16 97 189.694
16 98 185.311
16 99 178.751
16 100 172.743
16 101 166.901
16 102 161.245
16 103 155.795
16 104 149.933
16 105 144.278
16 106 138.622
16 107 150.572
16 108 155.602
16 109 145.602
16 110 140.911
16 111 148.661
16 112 143.388
16 113 136.528
16 114 132.484
16 115 138.636
16 116 128.81
16 117 125.539
16 118 83.2346
16 119 78.8923
16 120 75.1532
16 121 72.111
16 122 69.857
16 123 68.469
16 124 68
16 125 56
16 126 48
16 127 40
16 128 40.7922
16 129 32.9848
16 130 25.2982
16 131 17.8885
16 132 11.3137
16 133 20
16 134 28
16 135 36
16 136 44
16 137 52
16 138 60
16 139 60.531
16 140 68.469
16 141 76.4199
16 142 84.3801
16 143 92.3472
16 144 92
16 145 84
16 146 76
16 147 68
16 148 64.4981
16 149 64.622
16 150 76.8375
16 151 70.7672
16 152 60
16 153 52
16 154 55.5698
16 155 65.1153
16 156 88.0909
16 157 93.3809
16 158 99.0353
16 159 104.995
16 160 117.644
16 161 124.258
16 162 131.027
16 163 137.928
16 164 144.941
16 165 157.785
16 166 164.195
16 167 168.808
16 168 164.438
16 169 156.205
16 170 151.208
16 171 151.208
16 172 138.852
16 173 127.562
16 174 111.212
16 175 89.8888
16 176 83.2346
16 177 75.4718
16 178 86.1626
16 179 93.0376
16 180 96.7471
16 181 103.769
16 182 110.923
16 183 118.186
16 184 125.539
16 185 130.292
16 186 132.966
16 187 145.602
16 188 142.941
16 189 140.684
16 190 138.101
16 191 136.367
16 192 121.062
16 193 124
16 194 124.258
16 195 116.276
16 196 116
16 197 108
16 198 100
16 199 100.319
16 200 108.296
16 201 105.224
16 202 98.9545
16 203 93.6376
16 204 89.4427
16 205 86.5332
16 206 94.4034
16 207 88.0909
16 208 93.3809
16 209 99.3579
16 210 105.603
16 211 100.955
16 212 107.703
16 213 112.071
16 214 118.727
16 215 114.612
16 216 121.655
16 217 125.539
16 218 132.484
16 219 128.81
16 220 136.059
16 221 139.542
16 222 147.567
16 223 145.602
16 224 139.313
16 225 133.207
16 226 127.311
16 227 121.655
16 228 116.276
16 229 111.212
16 230 124.258
16 231 128.81
16 232 133.686
16 233 138.852
16 234 144.941
16 235 140
16 236 135.351
16 237 131.027
16 238 127.059
16 239 123.483
16 240 120.333
16 241 121.458
16 242 113.842
16 243 112.925
16 244 116.276
16 245 120.067
16 246 107.331
16 247 95.0789
16 248 91.3017
16 249 102.215
16 250 106.508
16 251 87.7269
16 252 82.0731
16 253 76.4199
16 254 82.4621
16 255 77.666
16 256 71.218
16 257 66.5733
16 258 62.6099
16 259 59.4643
16 260 52
16 261 48.8262
16 262 48.1664
16 263 50.1199
16 264 54.4059
16 265 52.6118
16 266 44.7214
16 267 36.8782
16 268 29.1204
16 269 21.5407
16 270 24
16 271 32
16 272 40
16 273 48
16 274 56
16 275 64
16 276 74.108
16 277 82.4621
16 278 89.4427
16 279 108.665
Posicion: 17
17 18 8
17 19 16
17 20 24
17 21 28.8444
17 22 24
17 23 25.2982
17 24 25.2982
17 25 33.9411
17 26 40
17 27 46.6476
17 28 50.5964
17 29 60.531
17 30 62.0967
17 31 64.622
17 32 76.6551
17 33 84.8528
17 34 100.717
17 35 101.98
17 36 110.635
17 37 109.179
17 38 108.296
17 39 108
17 40 108.296
17 41 109.179
17 42 110.635
17 43 126.301
17 44 125.028
17 45 124.258
17 46 124
17 47 124.258
17 48 125.028
17 49 126.301
17 50 134.164
17 51 132.966
17 52 132.242
17 53 132
17 54 132.242
17 55 132.966
17 56 134.164
17 57 135.823
17 58 128.062
17 59 112.641
17 60 115.169
17 61 124.788
17 62 132.257
17 63 140.456
17 64 143.388
17 65 150.785
17 66 155.589
17 67 152.315
17 68 160.1
17 69 163.218
17 70 165.747
17 71 168.618
17 72 171.814
17 73 175.317
17 74 179.109
17 75 172.186
17 76 183.172
17 77 187.489
17 78 172.047
17 79 168.048
17 80 163.218
17 81 158.644
17 82 154.35
17 83 150.36
17 84 146.697
17 85 138.636
17 86 143.388
17 87 148.661
17 88 155.602
17 89 157.493
17 90 162.788
17 91 168.297
17 92 178.393
17 93 184.391
17 94 190.536
17 95 195.673
17 96 189.694
17 97 183.87
17 98 179.878
17 99 173.666
17 100 167.475
17 101 161.443
17 102 155.589
17 103 149.933
17 104 144.278
17 105 138.852
17 106 132.966
17 107 144.499
17 108 149.305
17 109 139.313
17 110 134.402
17 111 142.056
17 112 136.528
17 113 129.8
17 114 125.539
17 115 131.529
17 116 121.655
17 117 118.186
17 118 76.8375
17 119 72.111
17 120 68
17 121 64.622
17 122 62.0967
17 123 60.531
17 124 60
17 125 48
17 126 40
17 127 32
17 128 32.9848
17 129 25.2982
17 130 17.8885
17 131 11.3137
17 132 8
17 133 21.5407
17 134 29.1204
17 135 36.8782
17 136 44.7214
17 137 52.6118
17 138 60.531
17 139 62.0967
17 140 69.857
17 141 77.666
17 142 85.5102
17 143 93.3809
17 144 92.3472
17 145 84.3801
17 146 76.4199
17 147 68.469
17 148 64
17 149 62.0967
17 150 72.111
17 151 65.6049
17 152 53.8145
17 153 44.7214
17 154 48.8262
17 155 59.4643
17 156 82.0731
17 157 87.7269
17 158 93.723
17 159 100
17 160 113.208
17 161 120.067
17 162 127.059
17 163 134.164
17 164 141.365
17 165 153.883
17 166 159.85
17 167 164.195
17 168 159.298
17 169 151.208
17 170 146.479
17 171 146.479
17 172 133.686
17 173 122.442
17 174 106.508
17 175 85.8836
17 176 78.8923
17 177 71.5542
17 178 83.5225
17 179 89.8888
17 180 93.0376
17 181 100.319
17 182 107.703
17 183 115.169
17 184 122.703
17 185 128.062
17 186 130.292
17 187 142.941
17 188 140.684
17 189 138.852
17 190 136.938
17 191 136.015
17 192 120.266
17 193 124.258
17 194 125.028
17 195 117.098
17 196 116.276
17 197 108.296
17 198 100.319
17 199 101.272
17 200 109.179
17 201 106.733
17 202 101.193
17 203 96.6644
17 204 93.2952
17 205 91.214
17 206 99.3579
17 207 93.3809
17 208 99.0353
17 209 104.69
17 210 110.635
17 211 105.603
17 212 112.071
17 213 116.825
17 214 123.223
17 215 118.727
17 216 125.539
17 217 129.8
17 218 136.528
17 219 132.484
17 220 139.542
17 221 143.388
17 222 152.053
17 223 150.572
17 224 144.499
17 225 138.622
17 226 132.966
17 227 127.562
17 228 122.442
17 229 117.644
17 230 131.027
17 231 135.351
17 232 140
17 233 144.941
17 234 151.208
17 235 146.479
17 236 142.042
17 237 137.928
17 238 134.164
17 239 130.782
17 240 127.812
17 241 129.12
17 242 121.458
17 243 120.333
17 244 123.483
17 245 127.059
17 246 114.543
17 247 102.528
17 248 98.387
17 249 109.179
17 250 113.208
17 251 93.723
17 252 87.7269
17 253 82.4621
17 254 88.8144
17 255 84.3801
17 256 77.666
17 257 73.4302
17 258 69.857
17 259 67.0522
17 260 59.4643
17 261 55.5698
17 262 53.8145
17 263 54.4059
17 264 57.2713
17 265 54.4059
17 266 46.8188
17 267 39.3954
17 268 32.249
17 269 25.6125
17 270 32
17 271 40
17 272 48
17 273 56
17 274 64
17 275 72
17 276 82.0975
17 277 90.2441
17 278 97.3242
17 279 116.619
Posicion: 18
18 19 8
18 20 16
18 21 25.2982
18 22 25.2982
18 23 28.8444
18 24 24
18 25 28.8444
18 26 33.9411
18 27 40
18 28 43.0813
18 29 52.6118
18 30 54.4059
18 31 57.2713
18 32 68.9638
18 33 76.9415
18 34 92.7793
18 35 94.1488
18 36 102.84
18 37 101.272
18 38 100.319
18 39 100
18 40 100.319
18 41 101.272
18 42 102.84
18 43 118.457
18 44 117.098
18 45 116.276
18 46 116
18 47 116.276
18 48 117.098
18 49 118.457
18 50 126.301
18 51 125.028
18 52 124.258
18 53 124
18 54 124.258
18 55 125.028
18 56 126.301
18 57 128.062
18 58 120.333
18 59 104.995
18 60 107.703
18 61 117.388
18 62 124.788
18 63 132.966
18 64 136.059
18 65 143.388
18 66 148
18 67 144.554
18 68 152.315
18 69 155.589
18 70 158.24
18 71 161.245
18 72 164.584
18 73 168.238
18 74 172.186
18 75 165.36
18 76 176.409
18 77 180.887
18 78 165.602
18 79 161.839
18 80 156.818
18 81 152.053
18 82 147.567
18 83 143.388
18 84 139.542
18 85 131.529
18 86 136.528
18 87 142.056
18 88 149.305
18 89 151.486
18 90 156.984
18 91 162.69
18 92 172.557
18 93 178.393
18 94 184.391
18 95 189.694
18 96 183.87
18 97 178.213
18 98 174.642
18 99 168.808
18 100 162.432
18 101 156.205
18 102 150.147
18 103 144.278
18 104 138.852
18 105 133.686
18 106 127.562
18 107 138.622
18 108 143.178
18 109 133.207
18 110 128.062
18 111 135.602
18 112 129.8
18 113 123.223
18 114 118.727
18 115 124.531
18 116 114.612
18 117 110.923
18 118 70.7672
18 119 65.6049
18 120 61.0574
18 121 57.2713
18 122 54.4059
18 123 52.6118
18 124 52
18 125 40
18 126 32
18 127 24
18 128 25.2982
18 129 17.8885
18 130 11.3137
18 131 8
18 132 11.3137
18 133 25.6125
18 134 32.249
18 135 39.3954
18 136 46.8188
18 137 54.4059
18 138 62.0967
18 139 64.622
18 140 72.111
18 141 79.6994
18 142 87.3613
18 143 95.0789
18 144 93.3809
18 145 85.5102
18 146 77.666
18 147 69.857
18 148 64.4981
18 149 60.531
18 150 68
18 151 61.0574
18 152 48.1664
18 153 37.7359
18 154 42.5206
18 155 54.4059
18 156 76.4199
18 157 82.4621
18 158 88.8144
18 159 95.4149
18 160 109.179
18 161 116.276
18 162 123.483
18 163 130.782
18 164 138.159
18 165 150.306
18 166 155.795
18 167 159.85
18 168 154.402
18 169 146.479
18 170 142.042
18 171 142.042
18 172 128.81
18 173 117.644
18 174 102.215
18 175 82.4621
18 176 75.1532
18 177 68.352
18 178 81.5843
18 179 87.3613
18 180 89.8888
18 181 97.4064
18 182 104.995
18 183 112.641
18 184 120.333
18 185 126.301
18 186 128.062
18 187 140.684
18 188 138.852
18 189 137.463
18 190 136.235
18 191 136.132
18 192 120
18 193 125.028
18 194 126.301
18 195 118.457
18 196 117.098
18 197 109.179
18 198 101.272
18 199 102.84
18 200 110.635
18 201 108.812
18 202 104
18 203 100.24
18 204 97.6524
18 205 96.3328
18 206 104.69
18 207 99.0353
18 208 104.995
18 209 110.345
18 210 116
18 211 110.635
18 212 116.825
18 213 121.918
18 214 128.062
18 215 123.223
18 216 129.8
18 217 134.402
18 218 140.911
18 219 136.528
18 220 143.388
18 221 147.567
18 222 156.818
18 223 155.795
18 224 149.933
18 225 144.278
18 226 138.852
18 227 133.686
18 228 128.81
18 229 124.258
18 230 137.928
18 231 142.042
18 232 146.479
18 233 151.208
18 234 157.632
18 235 153.101
18 236 148.862
18 237 144.941
18 238 141.365
18 239 138.159
18 240 135.351
18 241 136.821
18 242 129.12
18 243 127.812
18 244 130.782
18 245 134.164
18 246 121.852
18 247 110.055
18 248 105.603
18 249 116.276
18 250 120.067
18 251 100
18 252 93.723
18 253 88.8144
18 254 95.4149
18 255 91.3017
18 256 84.3801
18 257 80.4984
18 258 77.2528
18 259 74.7262
18 260 67.0522
18 261 62.6099
18 262 60
18 263 59.4643
18 264 61.0574
18 265 57.2713
18 266 50.1199
18 267 43.2666
18 268 36.8782
18 269 31.241
18 270 40
18 271 48
18 272 56
18 273 64
18 274 72
18 275 80
18 276 90.0888
18 277 98.0612
18 278 105.224
18 279 124.579
Posicion: 19
19 20 8
19 21 24
19 22 28.8444
19 23 33.9411
19 24 25.2982
19 25 25.2982
19 26 28.8444
19 27 33.9411
19 28 35.7771
19 29 44.7214
19 30 46.8188
19 31 50.1199
19 32 61.3514
19 33 69.0507
19 34 84.8528
19 35 86.3481
19 36 95.0789
19 37 93.3809
19 38 92.3472
19 39 92
19 40 92.3472
19 41 93.3809
19 42 95.0789
19 43 110.635
19 44 109.179
19 45 108.296
19 46 108
19 47 108.296
19 48 109.179
19 49 110.635
19 50 118.457
19 51 117.098
19 52 116.276
19 53 116
19 54 116.276
19 55 117.098
19 56 118.457
19 57 120.333
19 58 112.641
19 59 97.4064
19 60 100.319
19 61 110.073
19 62 117.388
19 63 125.539
19 64 128.81
19 65 136.059
19 66 140.456
19 67 136.821
19 68 144.554
19 69 148
19 70 150.785
19 71 153.935
19 72 157.429
19 73 161.245
19 74 165.36
19 75 158.644
19 76 169.753
19 77 174.402
19 78 159.298
19 79 155.795
19 80 150.572
19 81 145.602
19 82 140.911
19 83 136.528
19 84 132.484
19 85 124.531
19 86 129.8
19 87 135.602
19 88 143.178
19 89 145.671
19 90 151.38
19 91 157.29
19 92 166.901
19 93 172.557
19 94 178.393
19 95 183.87
19 96 178.213
19 97 172.743
19 98 169.623
19 99 164.195
19 100 157.632
19 101 151.208
19 102 144.941
19 103 138.852
19 104 133.686
19 105 128.81
19 106 122.442
19 107 132.966
19 108 137.244
19 109 127.311
19 110 121.918
19 111 129.321
19 112 123.223
19 113 116.825
19 114 112.071
19 115 117.661
19 116 107.703
19 117 103.769
19 118 65.1153
19 119 59.4643
19 120 54.4059
19 121 50.1199
19 122 46.8188
19 123 44.7214
19 124 44
19 125 32
19 126 24
19 127 16
19 128 17.8885
19 129 11.3137
19 130 8
19 131 11.3137
19 132 17.8885
19 133 31.241
19 134 36.8782
19 135 43.2666
19 136 50.1199
19 137 57.2713
19 138 64.622
19 139 68
19 140 75.1532
19 141 82.4621
19 142 89.8888
19 143 97.4064
19 144 95.0789
19 145 87.3613
19 146 79.6994
19 147 72.111
19 148 65.9697
19 149 60
19 150 64.622
19 151 57.2713
19 152 43.2666
19 153 31.241
19 154 36.8782
19 155 50.1199
19 156 71.218
19 157 77.666
19 158 84.3801
19 159 91.3017
19 160 105.603
19 161 112.925
19 162 120.333
19 163 127.812
19 164 135.351
19 165 147.078
19 166 152.053
19 167 155.795
19 168 149.773
19 169 142.042
19 170 137.928
19 171 137.928
19 172 124.258
19 173 113.208
19 174 98.387
19 175 79.6994
19 176 72.111
19 177 65.9697
19 178 80.399
19 179 85.5102
19 180 87.3613
19 181 95.0789
19 182 102.84
19 183 110.635
19 184 118.457
19 185 125.028
19 186 126.301
19 187 138.852
19 188 137.463
19 189 136.528
19 190 136
19 191 136.719
19 192 120.266
19 193 126.301
19 194 128.062
19 195 120.333
19 196 118.457
19 197 110.635
19 198 102.84
19 199 104.995
19 200 112.641
19 201 111.427
19 202 107.331
19 203 104.307
19 204 102.45
19 205 101.823
19 206 110.345
19 207 104.995
19 208 111.212
19 209 116.276
19 210 121.655
19 211 116
19 212 121.918
19 213 127.311
19 214 133.207
19 215 128.062
19 216 134.402
19 217 139.313
19 218 145.602
19 219 140.911
19 220 147.567
19 221 152.053
19 222 161.839
19 223 161.245
19 224 155.589
19 225 150.147
19 226 144.941
19 227 140
19 228 135.351
19 229 131.027
19 230 144.941
19 231 148.862
19 232 153.101
19 233 157.632
19 234 164.195
19 235 159.85
19 236 155.795
19 237 152.053
19 238 148.647
19 239 145.602
19 240 142.941
19 241 144.554
19 242 136.821
19 243 135.351
19 244 138.159
19 245 141.365
19 246 129.244
19 247 117.644
19 248 112.925
19 249 123.483
19 250 127.059
19 251 106.508
19 252 100
19 253 95.4149
19 254 102.215
19 255 98.387
19 256 91.3017
19 257 87.7269
19 258 84.7585
19 259 82.4621
19 260 74.7262
19 261 69.857
19 262 66.5733
19 263 65.1153
19 264 65.6049
19 265 61.0574
19 266 54.4059
19 267 48.1664
19 268 42.5206
19 269 37.7359
19 270 48
19 271 56
19 272 64
19 273 72
19 274 80
19 275 88
19 276 98.0816
19 277 105.906
19 278 113.137
19 279 132.544
Posicion: 20
20 21 25.2982
20 22 33.9411
20 23 40
20 24 28.8444
20 25 24
20 26 25.2982
20 27 28.8444
20 28 28.8444
20 29 36.8782
20 30 39.3954
20 31 43.2666
20 32 53.8516
20 33 61.1882
20 34 76.9415
20 35 78.5875
20 36 87.3613
20 37 85.5102
20 38 84.3801
20 39 84
20 40 84.3801
20 41 85.5102
20 42 87.3613
20 43 102.84
20 44 101.272
20 45 100.319
20 46 100
20 47 100.319
20 48 101.272
20 49 102.84
20 50 110.635
20 51 109.179
20 52 108.296
20 53 108
20 54 108.296
20 55 109.179
20 56 110.635
20 57 112.641
20 58 104.995
20 59 89.8888
20 60 93.0376
20 61 102.859
20 62 110.073
20 63 118.186
20 64 121.655
20 65 128.81
20 66 132.966
20 67 129.12
20 68 136.821
20 69 140.456
20 70 143.388
20 71 146.697
20 72 150.36
20 73 154.35
20 74 158.644
20 75 152.053
20 76 163.218
20 77 168.048
20 78 153.154
20 79 149.933
20 80 144.499
20 81 139.313
20 82 134.402
20 83 129.8
20 84 125.539
20 85 117.661
20 86 123.223
20 87 129.321
20 88 137.244
20 89 140.071
20 90 146
20 91 152.118
20 92 161.443
20 93 166.901
20 94 172.557
20 95 178.213
20 96 172.743
20 97 167.475
20 98 164.839
20 99 159.85
20 100 153.101
20 101 146.479
20 102 140
20 103 133.686
20 104 128.81
20 105 124.258
20 106 117.644
20 107 127.562
20 108 131.529
20 109 121.655
20 110 116
20 111 123.24
20 112 116.825
20 113 110.635
20 114 105.603
20 115 110.941
20 116 100.955
20 117 96.7471
20 118 60
20 119 53.8145
20 120 48.1664
20 121 43.2666
20 122 39.3954
20 123 36.8782
20 124 36
20 125 24
20 126 16
20 127 8
20 128 11.3137
20 129 8
20 130 11.3137
20 131 17.8885
20 132 25.2982
20 133 37.7359
20 134 42.5206
20 135 48.1664
20 136 54.4059
20 137 61.0574
20 138 68
20 139 72.111
20 140 78.8923
20 141 85.8836
20 142 93.0376
20 143 100.319
20 144 97.4064
20 145 89.8888
20 146 82.4621
20 147 75.1532
20 148 68.352
20 149 60.531
20 150 62.0967
20 151 54.4059
20 152 39.3954
20 153 25.6125
20 154 32.249
20 155 46.8188
20 156 66.5733
20 157 73.4302
20 158 80.4984
20 159 87.7269
20 160 102.528
20 161 110.055
20 162 117.644
20 163 125.284
20 164 132.966
20 165 144.222
20 166 148.647
20 167 152.053
20 168 145.437
20 169 137.928
20 170 134.164
20 171 134.164
20 172 120.067
20 173 109.179
20 174 95.0789
20 175 77.666
20 176 69.857
20 177 64.4981
20 178 80
20 179 84.3801
20 180 85.5102
20 181 93.3809
20 182 101.272
20 183 109.179
20 184 117.098
20 185 124.258
20 186 125.028
20 187 137.463
20 188 136.528
20 189 136.059
20 190 136.235
20 191 137.768
20 192 121.062
20 193 128.062
20 194 130.292
20 195 122.703
20 196 120.333
20 197 112.641
20 198 104.995
20 199 107.703
20 200 115.169
20 201 114.543
20 202 111.14
20 203 108.812
20 204 107.629
20 205 107.629
20 206 116.276
20 207 111.212
20 208 117.644
20 209 122.442
20 210 127.562
20 211 121.655
20 212 127.311
20 213 132.966
20 214 138.622
20 215 133.207
20 216 139.313
20 217 144.499
20 218 150.572
20 219 145.602
20 220 152.053
20 221 156.818
20 222 167.093
20 223 166.901
20 224 161.443
20 225 156.205
20 226 151.208
20 227 146.479
20 228 142.042
20 229 137.928
20 230 152.053
20 231 155.795
20 232 159.85
20 233 164.195
20 234 170.88
20 235 166.709
20 236 162.825
20 237 159.248
20 238 156
20 239 153.101
20 240 150.572
20 241 152.315
20 242 144.554
20 243 142.941
20 244 145.602
20 245 148.647
20 246 136.704
20 247 125.284
20 248 120.333
20 249 130.782
20 250 134.164
20 251 113.208
20 252 106.508
20 253 102.215
20 254 109.179
20 255 105.603
20 256 98.387
20 257 95.0789
20 258 92.3472
20 259 90.2441
20 260 82.4621
20 261 77.2528
20 262 73.4302
20 263 71.218
20 264 70.7672
20 265 65.6049
20 266 59.4643
20 267 53.8145
20 268 48.8262
20 269 44.7214
20 270 56
20 271 64
20 272 72
20 273 80
20 274 88
20 275 96
20 276 106.075
20 277 113.772
20 278 121.062
20 279 140.513
Posicion: 21
21 22 16
21 23 24
21 24 8
21 25 8
21 26 16
21 27 24
21 28 32.9848
21 29 46.8188
21 30 44.7214
21 31 44
21 32 58.1378
21 33 69.0507
21 34 84.8528
21 35 84.0952
21 36 92
21 37 92.3472
21 38 93.3809
21 39 95.0789
21 40 97.4064
21 41 100.319
21 42 103.769
21 43 118.186
21 44 115.169
21 45 112.641
21 46 110.635
21 47 109.179
21 48 108.296
21 49 108
21 50 116
21 51 116.276
21 52 117.098
21 53 118.457
21 54 120.333
21 55 122.703
21 56 125.539
21 57 128.81
21 58 121.655
21 59 107.703
21 60 112.071
21 61 122.066
21 62 128.701
21 63 136.528
21 64 140.911
21 65 147.567
21 66 150.36
21 67 144.997
21 68 152.315
21 69 157.429
21 70 161.245
21 71 165.36
21 72 169.753
21 73 174.402
21 74 179.287
21 75 173.113
21 76 184.391
21 77 189.694
21 78 175.362
21 79 172.743
21 80 166.901
21 81 161.245
21 82 155.795
21 83 150.572
21 84 145.602
21 85 138.058
21 86 144.499
21 87 151.327
21 88 159.962
21 89 163.377
21 90 169.623
21 91 176.011
21 92 184.911
21 93 190.032
21 94 195.346
21 95 201.316
21 96 196.163
21 97 191.207
21 98 189.156
21 99 184.564
21 100 177.674
21 101 170.88
21 102 164.195
21 103 157.632
21 104 153.101
21 105 148.862
21 106 142.042
21 107 151.208
21 108 154.674
21 109 144.941
21 110 138.852
21 111 145.726
21 112 138.622
21 113 132.966
21 114 127.311
21 115 131.894
21 116 121.918
21 117 116.825
21 118 84.3801
21 119 77.666
21 120 71.218
21 121 65.1153
21 122 59.4643
21 123 54.4059
21 124 50.1199
21 125 40
21 126 33.9411
21 127 28.8444
21 128 35.7771
21 129 32.9848
21 130 32
21 131 32.9848
21 132 35.7771
21 133 50.1199
21 134 57.2713
21 135 64.622
21 136 72.111
21 137 79.6994
21 138 87.3613
21 139 89.8888
21 140 97.4064
21 141 104.995
21 142 112.641
21 143 120.333
21 144 118.457
21 145 110.635
21 146 102.84
21 147 95.0789
21 148 89.4427
21 149 84
21 150 87.3613
21 151 79.6994
21 152 64.622
21 153 50.1199
21 154 57.2713
21 155 72.111
21 156 91.3017
21 157 98.387
21 158 105.603
21 159 112.925
21 160 127.812
21 161 135.351
21 162 142.941
21 163 150.572
21 164 158.24
21 165 169.517
21 166 173.851
21 167 177.133
21 168 170.176
21 169 162.825
21 170 159.248
21 171 159.248
21 172 144.941
21 173 134.164
21 174 120.333
21 175 102.84
21 176 95.0789
21 177 89.4427
21 178 104.307
21 179 109.179
21 180 110.635
21 181 118.457
21 182 126.301
21 183 134.164
21 184 142.042
21 185 148.862
21 186 149.933
21 187 162.432
21 188 161.245
21 189 160.449
21 190 160
21 191 160.611
21 192 144.222
21 193 149.933
21 194 151.42
21 195 143.611
21 196 142.042
21 197 134.164
21 198 126.301
21 199 128.062
21 200 135.823
21 201 134.104
21 202 129.244
21 203 125.22
21 204 122.115
21 205 120
21 206 128.062
21 207 121.918
21 208 127.311
21 209 133.207
21 210 139.313
21 211 134.402
21 212 140.911
21 213 145.602
21 214 152.053
21 215 147.567
21 216 154.35
21 217 158.644
21 218 165.36
21 219 161.245
21 220 168.238
21 221 172.186
21 222 180.887
21 223 179.287
21 224 173.113
21 225 167.093
21 226 161.245
21 227 155.589
21 228 150.147
21 229 144.941
21 230 157.632
21 231 162.432
21 232 167.475
21 233 172.743
21 234 178.751
21 235 173.666
21 236 168.808
21 237 164.195
21 238 159.85
21 239 155.795
21 240 152.053
21 241 152.315
21 242 144.997
21 243 144.941
21 244 148.862
21 245 153.101
21 246 139.943
21 247 127.059
21 248 124.258
21 249 135.351
21 250 140
21 251 121.655
21 252 116
21 253 110.345
21 254 116.276
21 255 111.212
21 256 104.995
21 257 100
21 258 95.4149
21 259 91.3017
21 260 84.3801
21 261 82.4621
21 262 82.0731
21 263 83.2346
21 264 85.8836
21 265 82.4621
21 266 75.1532
21 267 68
21 268 61.0574
21 269 54.4059
21 270 53.6656
21 271 60.9262
21 272 68.352
21 273 75.8947
21 274 83.5225
21 275 91.214
21 276 101.922
21 277 112.925
21 278 118.929
21 279 136.821
Posicion: 22
22 23 8
22 24 8
22 25 24
22 26 32
22 27 40
22 28 48.6621
22 29 62.0967
22 30 60.531
22 31 60
22 32 74.108
22 33 84.8528
22 34 100.717
22 35 100.08
22 36 108
22 37 108.296
22 38 109.179
22 39 110.635
22 40 112.641
22 41 115.169
22 42 118.186
22 43 132.966
22 44 130.292
22 45 128.062
22 46 126.301
22 47 125.028
22 48 124.258
22 49 124
22 50 132
22 51 132.242
22 52 132.966
22 53 134.164
22 54 135.823
22 55 137.928
22 56 140.456
22 57 143.388
22 58 136.059
22 59 121.655
22 60 125.539
22 61 135.484
22 62 142.394
22 63 150.36
22 64 154.35
22 65 161.245
22 66 164.584
22 67 159.7
22 68 167.141
22 69 171.814
22 70 175.317
22 71 179.109
22 72 183.172
22 73 187.489
22 74 192.042
22 75 185.602
