Posicion: 0
25 30 2193.17
25 31 2700
25 32 2789.27
25 33 4398.17
25 34 4307.03
25 35 5168.41
25 36 5440.59
25 37 5900
25 38 5941.38
25 39 5413.41
25 40 5813.78
25 41 3001.67
25 42 2289.65
25 43 3572.46
25 44 3962.95
25 45 4208.62
25 46 5022.45
25 47 3990.61
25 48 4750
25 49 5450
25 50 5817.52
25 51 4739.91
25 52 3842.2
25 53 3488.91
25 54 5463.74
25 55 6082.15
25 56 7109.95
25 57 6255.95
25 58 6230.97
25 59 6079.68
25 60 7574.46
25 61 8031.97
25 62 8390.02
25 63 9003.47
25 64 7501.5
25 65 6806.61
25 66 7747.58
25 67 7536.08
25 68 6850.18
25 69 11472.8
25 70 11188.6
25 71 12039.3
25 72 12195.3
25 73 11276.7
25 74 10353
25 75 10491.2
Posicion: 26
26 27 1368.89
26 28 1628.05
26 29 2163.33
26 30 2745.91
26 31 2789.27
26 32 2700
26 33 4308.12
26 34 4396.78
26 35 5361.2
26 36 5685.95
26 37 5941.38
26 38 5900
26 39 5202.4
26 40 5536.24
26 41 2420.74
26 42 1732.77
26 43 3100.4
26 44 3669.47
26 45 4150
26 46 4539.27
26 47 3464.82
26 48 4050
26 49 4750
26 50 5139.3
26 51 4073.89
26 52 3184.73
26 53 2872.72
26 54 4867.49
26 55 5463.74
26 56 6566.38
26 57 5767.86
26 58 5848.5
26 59 5748.26
26 60 7156.29
26 61 7574.46
26 62 7842.35
26 63 8441.71
26 64 6817.07
26 65 6118.82
26 66 7086.96
26 67 6921.16
26 68 6307.54
26 69 10845.5
26 70 10544.4
26 71 11443.1
26 72 11607.1
26 73 11857.7
26 74 10982.9
26 75 11113.3
Posicion: 27
27 28 1115
27 29 2013.82
27 30 2512.3
27 31 1624.46
27 32 1362.96
27 33 2950
27 34 3153.1
27 35 4207.12
27 36 4592.33
27 37 4636.77
27 38 4551.75
27 39 3841.04
27 40 4202.65
27 41 1698.37
27 42 1053.17
27 43 4162.41
27 44 4914.73
27 45 5506.93
27 46 5530.58
27 47 4414.68
27 48 4073.28
27 49 4739.24
27 50 4750
27 51 3635
27 52 2746.27
27 53 2246.81
27 54 4071.29
27 55 4737.53
27 56 5593.21
27 57 4680.02
27 58 4602.87
27 59 4452.64
27 60 5952.83
27 61 6426.89
27 62 6871.32
27 63 7503.25
27 64 6443.68
27 65 5794.02
27 66 7480.79
27 67 7524.37
27 68 7135.32
27 69 11352.5
27 70 9876.43
27 71 10590.7
27 72 10729.9
27 73 11365
27 74 11799.2
27 75 11954.6
Posicion: 28
28 29 905.844
28 30 1400.84
28 31 1363.8
28 32 1624.73
28 33 3155.33
28 34 2950
28 35 3804.29
28 36 4092.38
28 37 4552.71
28 38 4637.56
28 39 4281.1
28 40 4763.02
28 41 2810.9
28 42 2162.35
28 43 4725.93
28 44 5264.2
28 45 5576.26
28 46 6159.19
28 47 5071.95
28 48 5138.07
28 49 5816.32
28 50 5865
28 51 4750
28 52 3859.99
28 53 3360.26
28 54 5137.02
28 55 5815.39
28 56 6567.35
28 57 5590.66
28 58 5343.37
28 59 5106.52
28 60 6727.27
28 61 7258.51
28 62 7834.66
28 63 8480.29
28 64 7558.45
28 65 6908.67
28 66 8459.52
28 67 8412.24
28 68 7891.37
28 69 12294.9
28 70 10947.5
28 71 11596.2
28 72 11723.5
28 73 10381
28 74 10853.6
28 75 11022.3
Posicion: 29
29 30 583.095
29 31 1860.11
29 32 2343.07
29 33 3697.12
29 34 3227.7
29 35 3850
29 36 4031.13
29 37 4827.01
29 38 5032.89
29 39 4911.72
29 40 5448.85
29 41 3712.14
29 42 3050
29 43 5197.35
29 44 5561.02
29 45 5644.69
29 46 6647.18
29 47 5602.23
29 48 5971.81
29 49 6659.02
29 50 6759.73
29 51 5645.05
29 52 4750
29 53 4260.58
29 54 6039.25
29 55 6719.56
29 56 7438.16
29 57 6438.52
29 58 6114.33
29 59 5836.31
29 60 7504.17
29 61 8061.79
29 62 8698.42
29 63 9348.93
29 64 8455.32
29 65 7800
29 66 9204.62
29 67 9080.89
29 68 8457.25
29 69 12997.1
29 70 11849.3
29 71 12474.2
29 72 12596.2
29 73 9694.59
29 74 10032.2
29 75 10210
Posicion: 30
30 31 2000
30 32 2594.22
30 33 3762.57
30 34 3128.72
30 35 3585.04
30 36 3700
30 37 4681.88
30 38 4964.88
30 39 5020.46
30 40 5597.32
30 41 4200
30 42 3562.65
30 43 5765.63
30 44 6091.39
30 45 6100.21
30 46 7215.61
30 47 6177.78
30 48 6524.76
30 49 7207.81
30 50 7259.49
30 51 6144.78
30 52 5258.56
30 53 4750
30 54 6462.39
30 55 7151.4
30 56 7782.31
30 57 6750.95
30 58 6337.59
30 59 6021
30 60 7725.44
30 61 8310.38
30 62 9027.32
30 63 9684.65
30 64 8950
30 65 8305.42
30 66 9782.89
30 67 9663.98
30 68 9034.66
30 69 13579.6
30 70 12262.3
30 71 12822.8
30 72 12934.6
30 73 9111.81
30 74 9815.55
30 75 10006.2
Posicion: 31
31 32 700
31 33 1843.29
31 34 1615.45
31 35 2594.71
31 36 2968.16
31 37 3200
31 38 3275.67
31 39 3053.69
31 40 3606.94
31 41 2863.56
31 42 2460.18
31 43 5769.1
31 44 6451.74
31 45 6885.67
31 46 7151.57
31 47 6036.97
31 48 5463.74
31 49 6082.15
31 50 5816.13
31 51 4738.77
31 52 3946.2
31 53 3370.83
31 54 4750
31 55 5450
31 56 5882.62
31 57 4816.24
31 58 4341.08
31 59 4021.5
31 60 5727.35
31 61 6320.01
31 62 7100.18
31 63 7763.54
31 64 7447.31
31 65 6865.86
31 66 8974.69
31 67 9094.64
31 68 8753.57
31 69 12870.3
31 70 10465.4
31 71 10909.9
31 72 11008.4
31 73 9981.23
31 74 11814.6
31 75 12003.5
Posicion: 32
32 33 1616.7
32 34 1841.43
32 35 2960.15
32 36 3397.06
32 37 3275.67
32 38 3200
32 39 2661.77
32 40 3140.06
32 41 2247.22
32 42 1952.56
32 43 5489.31
32 44 6275.75
32 45 6850
32 46 6820.92
32 47 5703.07
32 48 4867.49
32 49 5463.74
32 50 5137.72
32 51 4072.56
32 52 3309.46
32 53 2728.09
32 54 4050
32 55 4750
32 56 5212.6
32 57 4162.62
32 58 3771.6
32 59 3500.36
32 60 5161.64
32 61 5727.35
32 62 6443.8
32 63 7104.4
32 64 6757.4
32 65 6184.66
32 66 8411
32 67 8592
32 68 8335.77
32 69 12314.4
32 70 9773.69
32 71 10248.2
32 72 10353
32 73 10633.2
32 74 12370.3
32 75 12550.9
Posicion: 33
33 34 1118
33 35 2144.32
33 36 2665.47
33 37 1838.07
33 38 1610.75
33 39 1280.47
33 40 1913.3
33 41 3273.06
33 42 3272.65
33 43 6961.26
33 44 7822.44
33 45 8455.61
33 46 8222.93
33 47 7114.82
33 48 5767.27
33 49 6255.19
33 50 5589.81
33 51 4680.5
33 52 4139.59
33 53 3588.09
33 54 4161.15
33 55 4814.69
33 56 4750
33 57 3632
33 58 2840
33 59 2412.93
33 60 4158.85
33 61 4812.69
33 62 5837.99
33 63 6502.17
33 64 7023.56
33 65 6569.07
33 66 9331.48
33 67 9676.42
33 68 9595.04
33 69 13218.6
33 70 9440.15
33 71 9618.99
33 72 9681.08
33 73 10384.4
33 74 13541.9
33 75 13742
Posicion: 34
34 35 1164.12
34 36 1656.52
34 37 1611.48
34 38 1837.95
34 39 2283.96
34 40 2948.1
34 41 3966.87
34 42 3778.81
34 43 7312.62
34 44 8046.77
34 45 8500.63
34 46 8658.96
34 47 7540.93
34 48 6564.22
34 49 7107.75
34 50 6565.56
34 51 5592.36
34 52 4950.41
34 53 4373.48
34 54 5210.39
34 55 5880.42
34 56 5868
34 57 4750
34 58 3929.84
34 59 3476
34 60 5209.16
34 61 5879.33
34 62 6948.38
34 63 7611.16
34 64 8060.68
34 65 7572.51
34 66 10134.7
34 67 10383.4
34 68 10171
34 69 14038.2
34 70 10558.1
34 71 10718.5
34 72 10774.3
34 73 9293.64
34 74 12723.8
34 75 12936.7
Posicion: 35
35 36 522.015
35 37 1390.14
35 38 1990.6
35 39 3050
35 40 3703.04
35 41 5127.62
35 42 4911.72
35 43 8363.01
35 44 9030.64
35 45 9374.43
35 46 9737.17
35 47 8620.47
35 48 7728.2
35 49 8270.73
35 50 7703.14
35 51 6746.75
35 52 6114.33
35 53 5537.6
35 54 6304.36
35 55 6958.81
35 56 6801.15
35 57 5691.37
35 58 4750
35 59 4252.65
35 60 5911.43
35 61 6604.92
35 62 7800
35 63 8451.33
35 64 9165.42
35 65 8698.42
35 66 11298.3
35 67 11536.5
35 68 11293.5
35 69 15202.1
35 70 11477.9
35 71 11502.7
35 72 11535.3
35 73 8269.37
35 74 12669.4
35 75 12900.5
Posicion: 36
36 37 1746.42
36 38 2404.16
36 39 3553.17
36 40 4200
36 41 5597.32
36 42 5348.13
36 43 8727.11
36 44 9350.13
36 45 9628.73
36 46 10118.5
36 47 9004.72
36 48 8207.47
36 49 8760.28
36 50 8214.5
36 51 7248.69
36 52 6600.19
36 53 6021
36 54 6824.4
36 55 7480.14
36 56 7315.2
36 57 6207.3
36 58 5252.14
36 59 4750
36 60 6388.47
36 61 7084.67
36 62 8301.36
36 63 8950
36 64 9684.65
36 65 9213.58
36 66 11773.9
36 67 11988
36 68 11710
36 69 15678.8
36 70 11987.7
36 71 11987.7
36 72 12015.2
36 73 7751.45
36 74 12471.8
36 75 12710
Posicion: 37
37 38 700
37 39 2127.2
37 40 2692.58
37 41 5110.77
37 42 5088.47
37 43 8745.43
37 44 9551.18
37 45 10074.3
37 46 10037.2
37 47 8924.4
37 48 7574.46
37 49 8031.97
37 50 7258.66
37 51 6428.31
37 52 5950.84
37 53 5411.33
37 54 5727.35
37 55 6320.01
37 56 5880.99
37 57 4814.91
37 58 3747.67
37 59 3226.84
37 60 4750
37 61 5450
37 62 6753.7
37 63 7383.26
37 64 8566.36
37 65 8184.13
37 66 11124.1
37 67 11502.7
37 68 11432.6
37 69 14994.8
37 70 10480.7
37 71 10353
37 72 10364.6
37 73 9266.34
37 74 14030.9
37 75 14257.8
Posicion: 38
38 39 1511.62
38 40 2024.85
38 41 4792.7
38 42 4863.38
38 43 8563.44
38 44 9433.19
38 45 10050
38 46 9804.33
38 47 8702.01
38 48 7156.29
38 49 7574.46
38 50 6727.33
38 51 5954.24
38 52 5549.1
38 53 5036.12
38 54 5161.64
38 55 5727.35
38 56 5210.76
38 57 4161.08
38 58 3070.02
38 59 2548.04
38 60 4050
38 61 4750
38 62 6059.91
38 63 6686.74
38 64 7973.86
38 65 7621.68
38 66 10674.5
38 67 11109.6
38 68 11116
38 69 14520.5
38 70 9790.05
38 71 9653.24
38 72 9665.66
38 73 9965.19
38 74 14501.9
38 75 14721.6
Posicion: 39
39 40 667.083
39 41 3609.02
39 42 3850
39 43 7528.11
39 44 8500
39 45 9284.53
39 46 8668.33
39 47 7595.39
39 48 5774.3
39 49 6144.31
39 50 5236.13
39 51 4516.51
39 52 4208.62
39 53 3747.33
39 54 3655.48
39 55 4215.74
39 56 3784.46
39 57 2697.77
39 58 1700
39 59 1209.34
39 60 2926.18
39 61 3601.74
39 62 4750
39 63 5402.08
39 64 6462.39
39 65 6114.33
39 66 9241.75
39 67 9737.17
39 68 9843.27
39 69 13059.9
39 70 8438.01
39 71 8471.72
39 72 8515.87
39 73 11287.2
39 74 14816.5
39 75 15014.7
Posicion: 40
40 41 3700
40 42 4052.47
40 43 7650
40 44 8674.39
40 45 9541.09
40 46 8713.5
40 47 7669.75
40 48 5626.94
40 49 5929.8
40 50 4914.34
40 51 4310.73
40 52 4135.52
40 53 3740.66
40 54 3297.35
40 55 3791.11
40 56 3188.76
40 57 2139.57
40 58 1060.66
40 59 550
40 60 2261.08
40 61 2934.71
40 62 4102.74
40 63 4750
40 64 6021
40 65 5728
40 66 9004.72
40 67 9572.49
40 68 9774.71
40 69 12770.5
40 70 7808.01
40 71 7808.01
40 72 7850.16
40 73 11915.7
40 74 15409.2
40 75 15602.7
Posicion: 41
41 42 715.891
41 43 3950
41 44 4992.49
41 45 5960.91
41 46 5060.14
41 47 3988.11
41 48 2621.55
41 49 3220.64
41 50 3061.53
41 51 1948.63
41 52 1092.02
41 53 550
41 54 2462.21
41 55 3092.33
41 56 4149.75
41 57 3409.19
41 58 3702.03
41 59 3740.66
41 60 4897.19
41 61 5242.38
41 62 5423.33
41 63 6021
41 64 4750
41 65 4110.96
41 66 6177.78
41 67 6427.48
41 68 6328.11
41 69 10082.9
41 70 8223.44
41 71 9037.98
41 72 9195.92
41 73 12842.3
41 74 13350.8
41 75 13491.7
Posicion: 42
42 43 3707.43
42 44 4650
42 45 5494.09
42 46 4951.01
42 47 3842.2
42 48 3046.31
42 49 3700
42 50 3711.16
42 51 2597.45
42 52 1700
42 53 1236.93
42 54 3176.48
42 55 3807.89
42 56 4836.6
42 57 4042.38
42 58 4208.62
42 59 4176.12
42 60 5470.83
42 61 5860.03
42 62 6114.33
42 63 6720.12
42 64 5408.33
42 65 4750
42 66 6517.86
42 67 6647.18
42 68 6393.16
42 69 10410.7
42 70 8936.58
42 71 9750
42 72 9905.68
42 73 12369.4
42 74 12635.8
42 75 12777.4
Posicion: 43
43 44 1192.69
43 45 2549.51
43 46 1450
43 47 550
43 48 3259.6
43 49 3758.32
43 50 4879.98
43 51 4269.71
43 52 3798.03
43 53 3988.11
43 54 5580.77
43 55 5886
43 56 7413.95
43 57 7025.73
43 58 7573.14
43 59 7669.75
43 60 8622.35
43 61 8822.98
43 62 8547.51
43 63 9004.72
43 64 6177.78
43 65 5489.31
43 66 4750
43 67 4220.19
43 68 3318.51
43 69 8143.25
43 70 10244.6
43 71 11576.8
43 72 11801.4
43 73 14820
43 74 12052.5
43 75 12110.8
Posicion: 44
44 45 1432.65
44 46 1700
44 47 1562.05
44 48 4443.25
44 49 4914.52
44 50 6067.79
44 51 5457.37
44 52 4951.01
44 53 5093.38
44 54 6757.4
44 55 7076.19
44 56 8594.95
44 57 8173.86
44 58 8668.33
44 59 8732.84
44 60 9760.25
44 61 9983.61
44 62 9737.17
44 63 10197.2
44 64 7325.47
44 65 6647.18
44 66 5491.81
44 67 4750
44 68 3569.31
44 69 8532.88
44 70 11395.2
44 71 12756.2
44 72 12983.5
44 73 14948.2
44 74 11264.1
44 75 11300
Posicion: 45
45 46 3031.91
45 47 2982.03
45 48 5798.71
45 49 6307.54
45 50 7407.08
45 51 6711.23
45 52 6109.42
45 53 6158.33
45 54 7957.7
45 55 8335.77
45 56 9800.76
45 57 9284.25
45 58 9661.39
45 59 9665.66
45 60 10835.4
45 61 11116
45 62 10983.6
45 63 11473.7
45 64 8726.11
45 65 8038.81
45 66 6863.85
45 67 6040.7
45 68 4750
45 69 9683.1
45 70 12793.8
45 71 14114.3
45 72 14334.7
45 73 14538.3
45 74 9962.55
45 75 9982.11
Posicion: 46
46 47 1118.03
46 48 3621.12
46 49 3891.34
46 50 5205.85
46 51 4884.33
46 52 4650
46 53 4975.19
46 54 6247.6
46 55 6408
46 56 8009.31
46 57 7803.15
46 58 8500
46 59 8664.44
46 60 9414.48
46 61 9521.69
46 62 9030.64
46 63 9408.11
46 64 6180.01
46 65 5561.02
46 66 3832.75
46 67 3050
46 68 1931.32
46 69 6865.86
46 70 10206.9
46 71 11706.8
46 72 11954.1
46 73 16261
46 74 12955.7
46 75 12986.9
Posicion: 47
47 48 2926.18
47 49 3360.43
47 50 4555.53
47 51 4049.15
47 52 3684.09
47 53 3950
47 54 5392.82
47 55 5640.26
47 56 7204.38
47 57 6894
47 58 7516.65
47 59 7650
47 60 8501.91
47 61 8660.98
47 62 8297.74
47 63 8727.11
47 64 5765.63
47 65 5091.66
47 66 4200
47 67 3688.16
47 68 2860.07
47 69 7621.68
47 70 9835.14
47 71 11216.1
47 72 11447.7
47 73 15263.4
47 74 12593.6
47 75 12649.5
Posicion: 48
48 49 700
48 50 1629.44
48 51 1367.75
48 52 1627.88
48 53 2193.17
48 54 2700
48 55 2789.27
48 56 4398.17
48 57 4307.03
48 58 5168.41
48 59 5440.59
48 60 5900
48 61 5941.38
48 62 5413.41
48 63 5813.78
48 64 3001.67
48 65 2289.65
48 66 3572.46
48 67 3962.95
48 68 4208.62
48 69 7474.12
48 70 7030.11
48 71 8317.6
48 72 8541.81
48 73 15414.4
48 74 14752
48 75 14849.3
Posicion: 49
49 50 1368.89
49 51 1628.05
49 52 2163.33
49 53 2745.91
49 54 2789.27
49 55 2700
49 56 4308.12
49 57 4396.78
49 58 5361.2
49 59 5685.95
49 60 5941.38
49 61 5900
49 62 5202.4
49 63 5536.24
49 64 2420.74
49 65 1732.77
49 66 3100.4
49 67 3669.47
49 68 4150
49 69 6965.09
49 70 6486.33
49 71 7863.36
49 72 8100.15
49 73 16052.8
49 74 15417.9
49 75 15511
Posicion: 50
50 51 1115
50 52 2013.82
50 53 2512.3
50 54 1624.46
50 55 1362.96
50 56 2950
50 57 3153.1
50 58 4207.12
50 59 4592.33
50 60 4636.77
50 61 4551.75
50 62 3841.04
50 63 4202.65
50 64 1698.37
50 65 1053.17
50 66 4162.41
50 67 4914.73
50 68 5506.93
50 69 7857.65
50 70 5514.3
50 71 6710.15
50 72 6927.79
50 73 15755.2
50 74 16071.2
50 75 16185.7
Posicion: 51
51 52 905.844
51 53 1400.84
51 54 1363.8
51 55 1624.73
51 56 3155.33
51 57 2950
51 58 3804.29
51 59 4092.38
51 60 4552.71
51 61 4637.56
51 62 4281.1
51 63 4763.02
51 64 2810.9
51 65 2162.35
51 66 4725.93
51 67 5264.2
51 68 5576.26
51 69 8569.51
51 70 6489.97
51 71 7532.73
51 72 7727.28
51 73 14705
51 74 15042.3
51 75 15164.5
Posicion: 52
52 53 583.095
52 54 1860.11
52 55 2343.07
52 56 3697.12
52 57 3227.7
52 58 3850
52 59 4031.13
52 60 4827.01
52 61 5032.89
52 62 4911.72
52 63 5448.85
52 64 3712.14
52 65 3050
52 66 5197.35
52 67 5561.02
52 68 5644.69
52 69 9094.64
52 70 7361.56
52 71 8330.22
52 72 8511.9
52 73 13927.4
52 74 14164.5
52 75 14291
Posicion: 53
53 54 2000
53 55 2594.22
53 56 3762.57
53 57 3128.72
53 58 3585.04
53 59 3700
53 60 4681.88
53 61 4964.88
53 62 5020.46
53 63 5597.32
53 64 4200
53 65 3562.65
53 66 5765.63
53 67 6091.39
53 68 6100.21
53 69 9666.57
53 70 7707.3
53 71 8571.03
53 72 8737.42
53 73 13351.5
53 74 13841.3
53 75 13977.2
Posicion: 54
54 55 700
54 56 1843.29
54 57 1615.45
54 58 2594.71
54 59 2968.16
54 60 3200
54 61 3275.67
54 62 3053.69
54 63 3606.94
54 64 2863.56
54 65 2460.18
54 66 5769.1
54 67 6451.74
54 68 6885.67
54 69 9480.64
54 70 5810.55
54 71 6577.42
54 72 6739.62
54 73 14493.5
54 74 15812.1
54 75 15953.8
Posicion: 55
55 56 1616.7
55 57 1841.43
55 58 2960.15
55 59 3397.06
55 60 3275.67
55 61 3200
55 62 2661.77
55 63 3140.06
55 64 2247.22
55 65 1952.56
55 66 5489.31
55 67 6275.75
55 68 6850
55 69 9084.74
55 70 5139.31
55 71 5992.7
55 72 6170.29
55 73 15170.8
55 74 16435.1
55 75 16571.4
Posicion: 56
56 57 1118
56 58 2144.32
56 59 2665.47
56 60 1838.07
56 61 1610.75
56 62 1280.47
56 63 1913.3
56 64 3273.06
56 65 3272.65
56 66 6961.26
56 67 7822.44
56 68 8455.61
56 69 10373.7
56 70 4690.3
56 71 5040.59
56 72 5158.07
56 73 15063.8
56 74 17391.5
56 75 17547.8
Posicion: 57
57 58 1164.12
57 59 1656.52
57 60 1611.48
57 61 1837.95
57 62 2283.96
57 63 2948.1
57 64 3966.87
57 65 3778.81
57 66 7312.62
57 67 8046.77
57 68 8500.63
57 69 10923.9
57 70 5808.23
57 71 6094.91
57 72 6192.48
57 73 13958.3
57 74 16442.6
57 75 16607.8
Posicion: 58
58 59 522.015
58 60 1390.14
58 61 1990.6
58 62 3050
58 63 3703.04
58 64 5127.62
58 65 4911.72
58 66 8363.01
58 67 9030.64
58 68 9374.43
58 69 12037
58 70 6747.59
58 71 6789.7
58 72 6844.71
58 73 12975.7
58 74 16140
58 75 16322.1
Posicion: 59
59 60 1746.42
59 61 2404.16
59 62 3553.17
59 63 4200
59 64 5597.32
59 65 5348.13
59 66 8727.11
59 67 9350.13
59 68 9628.73
59 69 12444.4
59 70 7262.4
59 71 7262.4
59 72 7307.7
59 73 12462.8
59 74 15836.1
59 75 16024.4
Posicion: 60
60 61 700
60 62 2127.2
60 63 2692.58
60 64 5110.77
60 65 5088.47
60 66 8745.43
60 67 9551.18
60 68 10074.3
60 69 12209.9
60 70 5838.02
60 71 5605.58
60 72 5626.94
60 73 14010.8
60 74 17530
60 75 17712.2
Posicion: 61
61 62 1511.62
61 63 2024.85
61 64 4792.7
61 65 4863.38
61 66 8563.44
61 67 9433.19
61 68 10050
61 69 11905.1
61 70 5170.35
61 71 4906.37
61 72 4930.77
61 73 14710.3
61 74 18094
61 75 18270.5
Posicion: 62
62 63 667.083
62 64 3609.02
62 65 3850
62 66 7528.11
62 67 8500
62 68 9284.53
62 69 10645.3
62 70 3736.64
62 71 3812.15
62 72 3909.28
62 73 16011.3
62 74 18668
62 75 18825.6
Posicion: 63
63 64 3700
63 65 4052.47
63 66 7650
63 67 8674.39
63 68 9541.09
63 69 10584.1
63 70 3146.82
63 71 3146.82
63 72 3250
63 73 16647
63 74 19302.4
63 75 19457.2
Posicion: 64
64 65 715.891
64 66 3950
64 67 4992.49
64 68 5960.91
64 69 7113.54
64 70 4069.71
64 71 5533.76
64 72 5788.13
64 73 17322.3
64 74 17702.6
64 75 17809.1
Posicion: 65
65 66 3707.43
65 67 4650
65 68 5494.09
65 69 7151.57
65 70 4756.57
65 71 6150.2
65 72 6394.14
65 73 16791.8
65 74 16989
65 75 17094.6
Posicion: 66
66 67 1192.69
66 68 2549.51
66 69 3905.12
66 70 7340.98
66 71 9108.24
66 72 9392.02
66 73 18835.3
66 74 16745.1
66 75 16787.2
Posicion: 67
67 68 1432.65
67 69 3946.2
67 70 8521.3
67 71 10270.5
67 72 10551.4
67 73 18772.7
67 74 15995.1
67 75 16020.4
Posicion: 68
68 69 4964.88
68 70 9724.71
68 71 11406.1
68 72 11677.8
68 73 18123.2
68 74 14708.5
68 75 14721.8
Posicion: 69
69 70 9200
69 71 11100
69 72 11400
69 73 22674.2
69 74 19602.3
69 75 19600
Posicion: 70
70 71 1900
70 72 2200
70 73 19723.1
70 74 21526
70 75 21651.8
Posicion: 71
71 72 300
71 73 19602.3
71 74 22378.6
71 75 22524.9
Posicion: 72
72 73 19600
72 74 22524.9
72 75 22674.2
Posicion: 73
73 74 11100
73 75 11400
Posicion: 74
74 75 300
[ 62 72 71 59 40 58 19 75 73 39 54 67 21 74 26 57 5 42 20 38 8 16 51 44 70 43 34 53 17 47 46 12 52 48 4 66 0 28 32 14 69 30 41 27 24 64 9 65 29 45 13 25 55 68 10 37 33 1 11 6 2 60 56 15 22 61 49 36 3 31 7 63 50 23 18 35 62 ]
62 72 3909.28
71 72 300
59 71 7262.4
40 59 550
40 58 1060.66
19 58 7511.66
19 75 8912.07
73 75 11400
39 73 11287.2
39 54 3655.48
54 67 6451.74
21 67 9500
21 74 6560.68
26 74 10982.9
26 57 5767.86
5 57 9946.53
5 42 6908.67
20 42 5489.31
20 38 8822.98
8 38 6320.01
8 16 3053.69
16 51 8221.61
44 51 5457.37
44 70 11395.2
43 70 10244.6
34 43 7312.62
34 53 4373.48
17 53 6463.75
17 47 9306.58
46 47 1118.03
12 46 12747.5
12 52 10250.5
48 52 1627.88
4 48 8697.88
4 66 11820.5
0 66 13237.8
0 28 7409.63
28 32 1624.73
14 32 6320.01
14 69 18593.9
30 69 13579.6
30 41 4200
27 41 1698.37
24 27 4555.53
24 64 9782.89
9 64 11463
9 65 10854.1
29 65 7800
29 45 5644.69
13 45 11710
13 25 8207.47
25 55 6082.15
55 68 6850
10 68 12560.1
10 37 4158.85
33 37 1838.07
1 33 9915.17
1 11 6894
6 11 3227.7
2 6 1627.88
2 60 11183
56 60 1838.07
15 56 9840.45
15 22 10050
22 61 13829.4
49 61 5900
36 49 8760.28
3 36 5748.26
3 31 4867.49
7 31 6462.39
7 63 14190.8
50 63 4202.65
23 50 8290.92
18 23 5060.14
18 35 3702.03
35 62 7800
Costo: 556252
